datetime
2018-05-29 14:52:21.608482,1023.0,0.0,0.0,0.0,0.0,750.0
2018-05-29 14:52:21.812584,1023.0,0.0,0.0,0.0,0.0,750.0
2018-05-29 14:52:22.015685,1023.0,0.0,0.0,0.0,0.0,750.0
2018-05-29 14:52:22.217786,1023.0,0.0,0.0,0.0,0.0,750.0
2018-05-29 14:52:22.427891,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-29 14:52:22.637996,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-29 14:52:22.843099,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-29 14:52:23.045200,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-29 14:52:23.249302,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-29 14:52:23.517436,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-29 14:52:23.722538,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-29 14:52:23.929642,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-29 14:52:24.133744,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-29 14:52:24.338846,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-29 14:52:24.548951,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-29 14:52:24.754054,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-29 14:52:24.963158,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-29 14:52:25.167260,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-29 14:52:25.369361,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-29 14:52:25.571462,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-29 14:52:25.772563,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-29 14:52:25.982668,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-29 14:52:26.198776,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-29 14:52:26.422888,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-29 14:52:26.605979,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-29 14:52:26.807080,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-29 14:52:27.020186,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-29 14:52:27.244298,1023.0,0.0,0.0,0.0,0.0,0.0
2018-05-29 14:52:27.448400,1023.0,0.1,0.0,0.0,0.0,0.0
2018-05-29 14:52:27.651502,1023.0,0.1,0.0,0.0,0.0,0.0
2018-05-29 14:52:27.856604,1023.0,0.1,0.0,0.0,0.0,0.0
2018-05-29 14:52:28.058705,1023.0,0.1,0.0,0.0,0.0,0.0
2018-05-29 14:52:28.265809,1023.0,0.1,0.0,0.0,0.0,0.0
2018-05-29 14:52:28.469911,1023.0,0.2,0.0,0.0,0.0,0.0
2018-05-29 14:52:28.672012,1023.0,0.2,0.0,0.0,0.0,0.0
2018-05-29 14:52:28.876114,1023.0,0.2,0.0,0.0,0.0,0.0
2018-05-29 14:52:29.078215,1023.0,0.2,0.0,0.0,0.0,0.0
2018-05-29 14:52:29.280316,1023.0,0.2,0.0,0.0,0.0,0.0
2018-05-29 14:52:29.485418,1023.0,0.30000000000000004,0.0,0.0,0.0,0.0
2018-05-29 14:52:29.691521,1023.0,0.30000000000000004,0.0,0.0,0.0,0.0
2018-05-29 14:52:29.894623,1023.0,0.30000000000000004,0.0,0.0,0.0,0.0
2018-05-29 14:52:30.096724,1023.0,0.30000000000000004,0.0,0.0,0.0,0.0
2018-05-29 14:52:30.299825,1023.0,0.30000000000000004,0.0,0.0,0.0,0.0
2018-05-29 14:52:30.502927,1023.0,0.4,0.0,0.0,0.0,0.0
2018-05-29 14:52:30.706028,1023.0,0.4,0.0,0.0,0.0,0.0
2018-05-29 14:52:30.911131,1023.0,0.4,0.0,0.0,0.0,0.0
2018-05-29 14:52:31.115233,1023.0,0.4,0.0,0.0,0.0,0.0
2018-05-29 14:52:31.321336,1023.0,0.4,0.0,0.0,0.0,0.0
2018-05-29 14:52:31.526438,1023.0,0.5,0.0,0.0,0.0,0.0
2018-05-29 14:52:31.732541,1023.0,0.5,0.0,0.0,0.0,0.0
2018-05-29 14:52:31.934642,1023.0,0.5,0.0,0.0,0.0,0.0
2018-05-29 14:52:32.152751,1023.0,0.5,0.0,0.0,0.0,0.0
2018-05-29 14:52:32.357854,1023.0,0.5,0.0,0.0,0.0,0.0
2018-05-29 14:52:32.570960,1023.0,0.6,0.0,0.0,0.0,0.0
2018-05-29 14:52:32.793071,1023.0,0.6,0.0,0.0,0.0,0.0
2018-05-29 14:52:32.998174,1023.0,0.6,0.0,0.0,0.0,0.0
2018-05-29 14:52:33.201275,1023.0,0.6,0.0,0.0,0.0,0.0
2018-05-29 14:52:33.404377,1023.0,0.6,0.0,0.0,0.0,0.0
2018-05-29 14:52:33.606478,1023.0,0.7,0.0,0.0,0.0,0.0
2018-05-29 14:52:33.809579,1023.0,0.7,0.0,0.0,0.0,0.0
2018-05-29 14:52:34.011680,1023.0,0.7,0.0,0.0,0.0,0.0
2018-05-29 14:52:34.213781,1023.0,0.7,0.0,0.0,0.0,0.0
2018-05-29 14:52:34.418884,1023.0,0.7999999999999999,0.0,0.0,0.0,0.0
2018-05-29 14:52:34.620985,1023.0,0.7999999999999999,0.0,0.0,0.0,0.0
2018-05-29 14:52:34.835092,1023.0,0.7999999999999999,0.0,0.0,0.0,0.0
2018-05-29 14:52:35.037193,1023.0,0.7999999999999999,0.0,0.0,0.0,0.0
2018-05-29 14:52:35.239294,1023.0,0.7999999999999999,0.0,0.0,0.0,0.0
2018-05-29 14:52:35.443396,1023.0,0.8999999999999999,0.0,0.0,0.0,0.0
2018-05-29 14:52:35.646497,1023.0,0.8999999999999999,0.0,0.0,0.0,0.0
2018-05-29 14:52:35.855602,1023.0,0.8999999999999999,0.0,0.0,0.0,0.0
2018-05-29 14:52:36.058703,1023.0,0.8999999999999999,0.0,0.0,0.0,0.0
2018-05-29 14:52:36.269809,1023.0,0.8999999999999999,0.0,0.0,0.0,0.0
2018-05-29 14:52:36.472910,1023.0,0.9999999999999999,0.0,0.0,0.0,0.0
2018-05-29 14:52:36.678013,1023.0,0.9999999999999999,0.0,0.0,0.0,0.0
2018-05-29 14:52:36.880114,1023.0,0.9999999999999999,0.0,0.0,0.0,0.0
2018-05-29 14:52:37.086217,1023.0,0.9999999999999999,0.0,0.0,0.0,0.0
2018-05-29 14:52:37.289318,1023.0,0.9999999999999999,0.0,0.0,0.0,0.0
2018-05-29 14:52:37.493420,1023.0,1.0999999999999999,0.0,0.0,0.0,0.0
2018-05-29 14:52:37.701524,1023.0,1.0999999999999999,0.0,0.0,0.0,0.0
2018-05-29 14:52:37.904626,1023.0,1.0999999999999999,0.0,0.0,0.0,0.0
2018-05-29 14:52:38.110729,1023.0,1.0999999999999999,0.0,0.0,0.0,0.0
2018-05-29 14:52:38.314831,1023.0,1.0999999999999999,0.0,0.0,0.0,0.0
2018-05-29 14:52:38.520934,1023.0,1.2,0.0,0.0,0.0,0.0
